,GMT_Date,GMT_Time,LMT_Date,LMT_Time,Lat,Lon,Z,CollarID,GMT,LMT,Y,X,00:00:00,,,,kaelus,,keskmine,mediaan,maksimum
32347,19.02.2017,18:30:08,19.02.2017,20:30:08,58.9819422,25.5994324,95.79,39790,2017-02-19 18:30:08,2017-02-19 20:30:08,591962.4295,6539200.668,00:29:59,3.952342337,3.952342337,,,,,,
32361,19.02.2017,19:00:10,19.02.2017,21:00:10,58.9819656,25.5994412,107.06,39790,2017-02-19 19:00:10,2017-02-19 21:00:10,591962.8732,6539203.286,00:30:02,2.655166075,2.655166075,,,,,,
32370,19.02.2017,19:30:30,19.02.2017,21:30:30,58.9819386,25.5994092,96.04,39790,2017-02-19 19:30:30,2017-02-19 21:30:30,591961.1053,6539200.236,00:30:20,3.525754251,3.525754251,,,,,,
32374,19.02.2017,20:00:19,19.02.2017,22:00:19,58.9819954,25.5994249,107.4,39790,2017-02-19 20:00:19,2017-02-19 22:00:19,591961.857,6539206.582,00:29:49,6.390977419,6.390977419,,,,,,
32389,19.02.2017,20:30:09,19.02.2017,22:30:09,58.9819558,25.5994086,94.88,39790,2017-02-19 20:30:09,2017-02-19 22:30:09,591961.0252,6539202.15,00:29:50,4.50948462,4.50948462,,,,,,
32392,19.02.2017,21:00:27,19.02.2017,23:00:27,58.981964,25.5994318,95.5,39790,2017-02-19 21:00:27,2017-02-19 23:00:27,591962.3371,6539203.095,00:30:18,1.616780982,1.616780982,,,,,,
32402,19.02.2017,21:30:08,19.02.2017,23:30:08,58.9819278,25.5993246,100.26,39790,2017-02-19 21:30:08,2017-02-19 23:30:08,591956.2707,6539198.917,00:29:41,7.365955135,7.365955135,,,,,,
32412,19.02.2017,22:00:09,20.02.2017,00:00:09,58.9821668,25.5996291,100.58,39790,2017-02-19 22:00:09,2017-02-20 00:00:09,591973.1404,6539225.949,00:30:01,31.86390504,31.86390504,,,,,,
32426,19.02.2017,22:30:12,20.02.2017,00:30:12,58.9821554,25.5997852,102.52,39790,2017-02-19 22:30:12,2017-02-20 00:30:12,591982.1442,6539224.893,00:30:03,9.065438404,9.065438404,,,,,,
32428,19.02.2017,23:00:17,20.02.2017,01:00:17,58.9821358,25.5999483,96.83,39790,2017-02-19 23:00:17,2017-02-20 01:00:17,591991.5722,6539222.934,00:30:05,9.629342543,9.629342543,,,,,,
32442,19.02.2017,23:30:09,20.02.2017,01:30:09,58.9821378,25.5999019,99.03,39790,2017-02-19 23:30:09,2017-02-20 01:30:09,591988.8995,6539223.093,00:29:52,2.677379198,2.677379198,,,,,,
32451,20.02.2017,00:00:30,20.02.2017,02:00:30,58.9821206,25.5999326,93.18,39790,2017-02-20 00:00:30,2017-02-20 02:00:30,591990.71,6539221.22,00:30:21,2.605180398,2.605180398,,,,,,
32457,20.02.2017,00:30:17,20.02.2017,02:30:17,58.982133,25.6000567,93.51,39790,2017-02-20 00:30:17,2017-02-20 02:30:17,591997.8111,6539222.771,00:29:47,7.268448921,7.268448921,,,,,,
32465,20.02.2017,01:00:09,20.02.2017,03:00:09,58.9821616,25.6001734,98.6,39790,2017-02-20 01:00:09,2017-02-20 03:00:09,592004.4436,6539226.116,00:29:52,7.428288041,7.428288041,,,,,,
32473,20.02.2017,01:30:08,20.02.2017,03:30:08,58.9821614,25.6001345,98.62,39790,2017-02-20 01:30:08,2017-02-20 03:30:08,592002.208,6539226.041,00:29:59,2.23693874,2.23693874,,,,,,
32488,20.02.2017,02:00:09,20.02.2017,04:00:09,58.9821765,25.6001652,98.77,39790,2017-02-20 02:00:09,2017-02-20 04:00:09,592003.9327,6539227.764,00:30:01,2.438310297,2.438310297,,,,,,
32497,20.02.2017,02:30:30,20.02.2017,04:30:30,58.9821534,25.6001652,94.48,39790,2017-02-20 02:30:30,2017-02-20 04:30:30,592003.994,6539225.192,00:30:21,2.57308494,2.57308494,,,,,,
32503,20.02.2017,03:00:15,20.02.2017,05:00:15,58.9822792,25.6000384,102.4,39790,2017-02-20 03:00:15,2017-02-20 05:00:15,591996.3706,6539239.027,00:29:45,15.79616552,15.79616552,,,,,,
32509,20.02.2017,03:30:11,20.02.2017,05:30:11,58.9824088,25.5999888,106.55,39790,2017-02-20 03:30:11,2017-02-20 05:30:11,591993.1751,6539253.39,00:29:56,14.71505212,14.71505212,,,,,,
32521,20.02.2017,04:00:08,20.02.2017,06:00:08,58.9824942,25.5996042,99.66,39790,2017-02-20 04:00:08,2017-02-20 06:00:08,591970.8394,6539262.373,00:29:57,24.07419443,24.07419443,,,,,,
32535,20.02.2017,04:30:12,20.02.2017,06:30:12,58.9825652,25.5996287,120.57,39790,2017-02-20 04:30:12,2017-02-20 06:30:12,591972.0592,6539270.313,00:30:04,8.0331122,8.0331122,,,,,,
32537,20.02.2017,05:00:48,20.02.2017,07:00:48,58.9829062,25.5990331,102.4,39790,2017-02-20 05:00:48,2017-02-20 07:00:48,591936.9158,6539307.469,00:30:36,51.14349061,51.14349061,,,,,,
32545,20.02.2017,05:30:07,20.02.2017,07:30:07,58.9830778,25.5990674,103.75,39790,2017-02-20 05:30:07,2017-02-20 07:30:07,591938.4318,6539326.625,00:29:19,19.21583203,19.21583203,,,,,,
32556,20.02.2017,06:00:08,20.02.2017,08:00:08,58.9831992,25.5990095,103.78,39790,2017-02-20 06:00:08,2017-02-20 08:00:08,591934.7812,6539340.065,00:30:01,13.9264274,13.9264274,,,,,,
32563,20.02.2017,06:30:09,20.02.2017,08:30:09,58.9833326,25.5991468,110.02,39790,2017-02-20 06:30:09,2017-02-20 08:30:09,591942.3195,6539355.108,00:30:01,16.82634754,16.82634754,,,,,,
32575,20.02.2017,07:00:08,20.02.2017,09:00:08,58.9833089,25.5990239,116.27,39790,2017-02-20 07:00:08,2017-02-20 09:00:08,591935.3177,6539352.3,00:29:59,7.543756271,7.543756271,,,,,,
32586,20.02.2017,07:30:23,20.02.2017,09:30:23,58.98333,25.5991154,107.86,39790,2017-02-20 07:30:23,2017-02-20 09:30:23,591940.5214,6539354.775,00:30:15,5.762358215,5.762358215,,,,,,
32596,20.02.2017,08:00:18,20.02.2017,10:00:18,58.9833333,25.5991298,100.63,39790,2017-02-20 08:00:18,2017-02-20 10:00:18,591941.3404,6539355.163,00:29:55,0.90592666,0.90592666,,,,,,
32607,20.02.2017,08:30:30,20.02.2017,10:30:30,58.9832126,25.5990203,126.22,39790,2017-02-20 08:30:30,2017-02-20 10:30:30,591935.3664,6539341.572,00:30:12,14.84592934,14.84592934,,,,,,
32616,20.02.2017,09:00:33,20.02.2017,11:00:33,58.9828526,25.5993249,118.83,39790,2017-02-20 09:00:33,2017-02-20 11:00:33,591953.8321,6539301.901,00:30:03,43.75815723,43.75815723,,,,,,
32624,20.02.2017,09:30:30,20.02.2017,11:30:30,58.9829931,25.5990713,114.09,39790,2017-02-20 09:30:30,2017-02-20 11:30:30,591938.8809,6539317.199,00:29:57,21.39082542,21.39082542,,,,,,
32626,20.02.2017,10:00:19,20.02.2017,12:00:19,58.9830334,25.5991007,110.22,39790,2017-02-20 10:00:19,2017-02-20 12:00:19,591940.464,6539321.727,00:29:49,4.796744083,4.796744083,,,,,,
32635,20.02.2017,10:30:09,20.02.2017,12:30:09,58.9829913,25.5991716,108.37,39790,2017-02-20 10:30:09,2017-02-20 12:30:09,591944.6514,6539317.136,00:29:50,6.213808537,6.213808537,,,,,,
32652,20.02.2017,11:00:13,20.02.2017,13:00:13,58.9829219,25.5994751,96.68,39790,2017-02-20 11:00:13,2017-02-20 13:00:13,591962.2822,6539309.824,00:30:04,19.08696775,19.08696775,,,,,,
32653,20.02.2017,11:30:48,20.02.2017,13:30:48,58.9818406,25.5988989,97.93,39790,2017-02-20 11:30:48,2017-02-20 13:30:48,591932.0304,6539188.623,00:30:35,124.918892,124.918892,,,,,,
32670,20.02.2017,12:00:08,20.02.2017,14:00:08,58.9816353,25.5991524,90.68,39790,2017-02-20 12:00:08,2017-02-20 14:00:08,591947.1483,6539166.109,00:29:20,27.11898523,27.11898523,,,,,,
32677,20.02.2017,12:30:30,20.02.2017,14:30:30,58.9816099,25.5990848,101.72,39790,2017-02-20 12:30:30,2017-02-20 14:30:30,591943.3296,6539163.188,00:30:22,4.807817694,4.807817694,,,,,,
32683,20.02.2017,13:00:16,20.02.2017,15:00:16,58.9816614,25.5992077,100.6,39790,2017-02-20 13:00:16,2017-02-20 15:00:16,591950.258,6539169.091,00:29:46,9.102292564,9.102292564,,,,,,
32690,20.02.2017,13:30:09,20.02.2017,15:30:09,58.981778,25.5998817,104.46,39790,2017-02-20 13:30:09,2017-02-20 15:30:09,591988.6941,6539182.999,00:29:53,40.87517239,40.87517239,,,,,,
32704,20.02.2017,14:00:10,20.02.2017,16:00:10,58.981932,25.6000476,98.81,39790,2017-02-20 14:00:10,2017-02-20 16:00:10,591997.822,6539200.376,00:30:01,19.62807829,19.62807829,,,,,,
32710,20.02.2017,14:30:26,20.02.2017,16:30:26,58.9817601,25.600293,95.16,39790,2017-02-20 14:30:26,2017-02-20 16:30:26,592012.3858,6539181.57,00:30:16,23.78571879,23.78571879,,,,,,
32716,20.02.2017,15:00:08,20.02.2017,17:00:08,58.981762,25.6003714,99.7,39790,2017-02-20 15:00:08,2017-02-20 17:00:08,592016.8877,6539181.889,00:29:42,4.513173932,4.513173932,,,,,,
32729,20.02.2017,15:30:08,20.02.2017,17:30:08,58.9817435,25.6003564,99.77,39790,2017-02-20 15:30:08,2017-02-20 17:30:08,592016.0745,6539179.809,00:30:00,2.233929628,2.233929628,,,,,,
32734,20.02.2017,16:00:26,20.02.2017,18:00:26,58.9817458,25.6003789,94.95,39790,2017-02-20 16:00:26,2017-02-20 18:00:26,592017.3619,6539180.096,00:30:18,1.318931943,1.318931943,,,,,,
32744,20.02.2017,16:30:09,20.02.2017,18:30:09,58.9815929,25.6001747,105.19,39790,2017-02-20 16:30:09,2017-02-20 18:30:09,592006.0294,6539162.789,00:29:43,20.68680457,20.68680457,,,,,,
32760,20.02.2017,17:00:11,20.02.2017,19:00:11,58.9812903,25.6001444,105.62,39790,2017-02-20 17:00:11,2017-02-20 19:00:11,592005.0916,6539129.051,00:30:02,33.75129537,33.75129537,,,,,,
32764,20.02.2017,17:30:16,20.02.2017,19:30:16,58.9809863,25.6002682,96.81,39790,2017-02-20 17:30:16,2017-02-20 19:30:16,592013.0162,6539095.368,00:30:05,34.60246372,34.60246372,,,,,,
32776,20.02.2017,18:00:13,20.02.2017,20:00:13,58.9804823,25.6003447,97.9,39790,2017-02-20 18:00:13,2017-02-20 20:00:13,592018.7533,6539039.349,00:29:57,56.31210537,56.31210537,,,,,,
32782,20.02.2017,18:30:30,20.02.2017,20:30:30,58.9799055,25.6011385,98.03,39790,2017-02-20 18:30:30,2017-02-20 20:30:30,592065.9211,6538976.207,00:30:17,78.81408603,78.81408603,,,,,,
32789,20.02.2017,19:00:16,20.02.2017,21:00:16,58.9799445,25.6010922,107.09,39790,2017-02-20 19:00:16,2017-02-20 21:00:16,592063.1557,6538980.487,00:29:46,5.095171257,5.095171257,,,,,,
32803,20.02.2017,19:30:08,20.02.2017,21:30:08,58.9799409,25.601099,100.33,39790,2017-02-20 19:30:08,2017-02-20 21:30:08,592063.5562,6538980.095,00:29:52,0.560100215,0.560100215,,,,,,
32811,20.02.2017,20:00:30,20.02.2017,22:00:30,58.979917,25.6011461,98.43,39790,2017-02-20 20:00:30,2017-02-20 22:00:30,592066.3275,6538977.498,00:30:22,3.797809152,3.797809152,,,,,,
32815,20.02.2017,20:30:16,20.02.2017,22:30:16,58.979918,25.6011379,96.03,39790,2017-02-20 20:30:16,2017-02-20 22:30:16,592065.8534,6538977.598,00:29:46,0.484524529,0.484524529,,,,,,
32826,20.02.2017,21:00:07,20.02.2017,23:00:07,58.9799147,25.6011536,96.25,39790,2017-02-20 21:00:07,2017-02-20 23:00:07,592066.7647,6538977.253,00:29:51,0.974801248,0.974801248,,,,,,
32838,20.02.2017,21:30:15,20.02.2017,23:30:15,58.979917,25.6011461,98.43,39790,2017-02-20 21:30:15,2017-02-20 23:30:15,592066.3275,6538977.498,00:30:08,0.501646516,0.501646516,,,,,,
32849,20.02.2017,22:00:16,21.02.2017,00:00:16,58.9802937,25.6011117,95.36,39790,2017-02-20 22:00:16,2017-02-21 00:00:16,592063.3483,6539019.399,00:30:01,42.0068032,42.0068032,,,,,,
32856,20.02.2017,22:30:30,21.02.2017,00:30:30,58.9805811,25.6017184,97.12,39790,2017-02-20 22:30:30,2017-02-21 00:30:30,592097.4624,6539052.236,00:30:14,47.35007668,47.35007668,,,,,,
32860,20.02.2017,23:00:16,21.02.2017,01:00:16,58.9803819,25.6018328,96.46,39790,2017-02-20 23:00:16,2017-02-21 01:00:16,592104.5689,6539030.211,00:29:46,23.14334504,23.14334504,,,,,,
32875,20.02.2017,23:30:09,21.02.2017,01:30:09,58.9803849,25.6017782,96.26,39790,2017-02-20 23:30:09,2017-02-21 01:30:09,592101.422,6539030.47,00:29:53,3.157503083,3.157503083,,,,,,
32881,21.02.2017,00:00:30,21.02.2017,02:00:30,58.9803839,25.6018014,95.16,39790,2017-02-21 00:00:30,2017-02-21 02:00:30,592102.7584,6539030.391,00:30:21,1.338756874,1.338756874,,,,,,
32892,21.02.2017,00:30:15,21.02.2017,02:30:15,58.9803816,25.6017939,96.48,39790,2017-02-21 00:30:15,2017-02-21 02:30:15,592102.3334,6539030.124,00:29:45,0.501641532,0.501641532,,,,,,
32900,21.02.2017,01:00:15,21.02.2017,03:00:15,58.980377,25.6017939,95.62,39790,2017-02-21 01:00:15,2017-02-21 03:00:15,592102.3456,6539029.612,00:30:00,0.512388978,0.512388978,,,,,,
32906,21.02.2017,01:30:16,21.02.2017,03:30:16,58.9803644,25.6018096,94.13,39790,2017-02-21 01:30:16,2017-02-21 03:30:16,592103.2817,6539028.23,00:30:01,1.668805409,1.668805409,,,,,,
32922,21.02.2017,02:00:09,21.02.2017,04:00:09,58.9810873,25.6017893,93.55,39790,2017-02-21 02:00:09,2017-02-21 04:00:09,592100.192,6539108.703,00:29:53,80.5315099,80.5315099,,,,,,
32929,21.02.2017,02:30:30,21.02.2017,04:30:30,58.9809632,25.6011787,96.02,39790,2017-02-21 02:30:30,2017-02-21 04:30:30,592065.4201,6539094.045,00:30:21,37.73498501,37.73498501,,,,,,
32935,21.02.2017,03:00:16,21.02.2017,05:00:16,58.9814013,25.5999611,97.02,39790,2017-02-21 03:00:16,2017-02-21 05:00:16,591994.2593,6539141.16,00:29:46,85.3445294,85.3445294,,,,,,
32948,21.02.2017,03:30:08,21.02.2017,05:30:08,58.9814622,25.5997007,83.61,39790,2017-02-21 03:30:08,2017-02-21 05:30:08,591979.1279,6539147.585,00:29:52,16.43875967,16.43875967,,,,,,
32957,21.02.2017,04:00:28,21.02.2017,06:00:28,58.9814025,25.5998281,92.27,39790,2017-02-21 04:00:28,2017-02-21 06:00:28,591986.6104,6539141.111,00:30:20,9.893956453,9.893956453,,,,,,
32960,21.02.2017,04:30:16,21.02.2017,06:30:16,58.9814068,25.5997892,93.15,39790,2017-02-21 04:30:16,2017-02-21 06:30:16,591984.3627,6539141.537,00:29:48,2.287582115,2.287582115,,,,,,
32968,21.02.2017,05:00:10,21.02.2017,07:00:10,58.9817438,25.5994847,96.25,39790,2017-02-21 05:00:10,2017-02-21 07:00:10,591965.9629,6539178.647,00:29:54,41.42094868,41.42094868,,,,,,
32978,21.02.2017,05:30:08,21.02.2017,07:30:08,58.9823786,25.5998025,103.9,39790,2017-02-21 05:30:08,2017-02-21 07:30:08,591982.5458,6539249.772,00:29:58,73.03293028,73.03293028,,,,,,
32993,21.02.2017,06:00:02,21.02.2017,08:00:02,58.9825813,25.5995026,112.5,39790,2017-02-21 06:00:02,2017-02-21 08:00:02,591964.7676,6539271.933,00:29:54,28.41073757,28.41073757,,,,,,
33002,21.02.2017,06:30:20,21.02.2017,08:30:20,58.9830499,25.6000877,107.95,39790,2017-02-21 06:30:20,2017-02-21 08:30:20,591997.157,6539324.917,00:30:18,62.10006401,62.10006401,,,,,,
33007,21.02.2017,07:00:18,21.02.2017,09:00:18,58.983329,25.6001393,89.25,39790,2017-02-21 07:00:18,2017-02-21 09:00:18,591999.3817,6539356.068,00:29:58,31.22992716,31.22992716,,,,,,
33013,21.02.2017,07:30:16,21.02.2017,09:30:16,58.9830989,25.6000694,98.83,39790,2017-02-21 07:30:16,2017-02-21 09:30:16,591995.9749,6539330.349,00:29:58,25.94383319,25.94383319,,,,,,
33030,21.02.2017,08:00:08,21.02.2017,10:00:08,58.9830614,25.6000652,115.34,39790,2017-02-21 08:00:08,2017-02-21 10:00:08,591995.8331,6539326.167,00:29:52,4.184062402,4.184062402,,,,,,
33035,21.02.2017,08:30:30,21.02.2017,10:30:30,58.9830992,25.6000933,102.31,39790,2017-02-21 08:30:30,2017-02-21 10:30:30,591997.348,6539330.415,00:30:22,4.509881557,4.509881557,,,,,,
33042,21.02.2017,09:00:16,21.02.2017,11:00:16,58.9830426,25.6000714,101.43,39790,2017-02-21 09:00:16,2017-02-21 11:00:16,591996.2394,6539324.082,00:29:46,6.429146642,6.429146642,,,,,,
33051,21.02.2017,09:30:08,21.02.2017,11:30:08,58.9830614,25.6001403,97.84,39790,2017-02-21 09:30:08,2017-02-21 11:30:08,592000.1501,6539326.27,00:29:52,4.481189178,4.481189178,,,,,,
33066,21.02.2017,10:00:10,21.02.2017,12:00:10,58.9833395,25.6000348,120.05,39790,2017-02-21 10:00:10,2017-02-21 12:00:10,591993.3467,6539357.094,00:30:02,31.56566893,31.56566893,,,,,,
33073,21.02.2017,10:30:49,21.02.2017,12:30:49,58.9829847,25.6001436,105.31,39790,2017-02-21 10:30:49,2017-02-21 12:30:49,592000.5436,6539317.733,00:30:39,40.01290548,40.01290548,,,,,,
33080,21.02.2017,11:00:30,21.02.2017,13:00:30,58.9830133,25.5999717,105.73,39790,2017-02-21 11:00:30,2017-02-21 13:00:30,591990.5861,6539320.683,00:29:41,10.38505232,10.38505232,,,,,,
33085,21.02.2017,11:30:18,21.02.2017,13:30:18,58.9831973,25.5998417,102.74,39790,2017-02-21 11:30:18,2017-02-21 13:30:18,591982.6244,6539340.994,00:29:48,21.81616342,21.81616342,,,,,,
33095,21.02.2017,12:00:08,21.02.2017,14:00:08,58.9831634,25.6006977,99.18,39790,2017-02-21 12:00:08,2017-02-21 14:00:08,592031.9207,6539338.393,00:29:50,49.36489846,49.36489846,,,,,,
33105,21.02.2017,12:30:10,21.02.2017,14:30:10,58.983204,25.6006908,112.8,39790,2017-02-21 12:30:10,2017-02-21 14:30:10,592031.4162,6539342.905,00:30:02,4.539763153,4.539763153,,,,,,
33117,21.02.2017,13:00:10,21.02.2017,15:00:10,58.9831855,25.6005856,133.87,39790,2017-02-21 13:00:10,2017-02-21 15:00:10,592025.418,6539340.7,00:30:00,6.390401545,6.390401545,,,,,,
33127,21.02.2017,13:30:14,21.02.2017,15:30:14,58.9831337,25.6007876,122.17,39790,2017-02-21 13:30:14,2017-02-21 15:30:14,592037.1675,6539335.209,00:30:04,12.96927716,12.96927716,,,,,,
33135,21.02.2017,14:00:17,21.02.2017,16:00:17,58.9830959,25.6006709,115.37,39790,2017-02-21 14:00:17,2017-02-21 16:00:17,592030.5595,6539330.84,00:30:03,7.92189681,7.92189681,,,,,,
33144,21.02.2017,14:30:28,21.02.2017,16:30:28,58.9831116,25.6007644,118.98,39790,2017-02-21 14:30:28,2017-02-21 16:30:28,592035.8926,6539332.716,00:30:11,5.653567716,5.653567716,,,,,,
33149,21.02.2017,15:00:16,21.02.2017,17:00:16,58.9831728,25.6007412,131.22,39790,2017-02-21 15:00:16,2017-02-21 17:00:16,592034.3963,6539339.5,00:29:48,6.946304688,6.946304688,,,,,,
33161,21.02.2017,15:30:08,21.02.2017,17:30:08,58.9829763,25.6005788,101.21,39790,2017-02-21 15:30:08,2017-02-21 17:30:08,592025.5831,6539317.395,00:29:52,23.79666835,23.79666835,,,,,,
33173,21.02.2017,16:00:21,21.02.2017,18:00:21,58.9833158,25.5994251,95.97,39790,2017-02-21 16:00:21,2017-02-21 18:00:21,591958.3619,6539353.619,00:30:13,76.35997139,76.35997139,,,,,,
33179,21.02.2017,16:30:30,21.02.2017,18:30:30,58.983489,25.5991804,104.21,39790,2017-02-21 16:30:30,2017-02-21 18:30:30,591943.8357,6539372.57,00:30:09,23.87833566,23.87833566,,,,,,
33189,21.02.2017,17:00:30,21.02.2017,19:00:30,58.9833396,25.5979055,81.54,39790,2017-02-21 17:00:30,2017-02-21 19:00:30,591870.9464,6539354.187,00:30:00,75.17183399,75.17183399,,,,,,
33199,21.02.2017,17:30:15,21.02.2017,19:30:15,58.9835729,25.5969786,116.09,39790,2017-02-21 17:30:15,2017-02-21 19:30:15,591817.0461,6539378.897,00:29:45,59.294651,59.294651,,,,,,
33208,21.02.2017,18:00:19,21.02.2017,20:00:19,58.9833536,25.5967199,113.28,39790,2017-02-21 18:00:19,2017-02-21 20:00:19,591802.7566,6539354.122,00:30:04,28.60034581,28.60034581,,,,,,
33219,21.02.2017,18:30:17,21.02.2017,20:30:17,58.9833391,25.5963987,95.58,39790,2017-02-21 18:30:17,2017-02-21 20:30:17,591784.3312,6539352.068,00:29:58,18.53949906,18.53949906,,,,,,
33220,21.02.2017,19:00:30,21.02.2017,21:00:30,58.983341,25.5965071,93.12,39790,2017-02-21 19:00:30,2017-02-21 21:00:30,591790.5574,6539352.428,00:30:13,6.236596684,6.236596684,,,,,,
33231,21.02.2017,19:30:09,21.02.2017,21:30:09,58.98335,25.5964833,91.35,39790,2017-02-21 19:30:09,2017-02-21 21:30:09,591789.1654,6539353.398,00:29:39,1.696408726,1.696408726,,,,,,
33244,21.02.2017,20:00:15,21.02.2017,22:00:15,58.9833896,25.5964996,103.86,39790,2017-02-21 20:00:15,2017-02-21 22:00:15,591789.9975,6539357.83,00:30:06,4.50947829,4.50947829,,,,,,
33254,21.02.2017,20:30:17,21.02.2017,22:30:17,58.9834327,25.5964055,106.81,39790,2017-02-21 20:30:17,2017-02-21 22:30:17,591784.474,6539362.501,00:30:02,7.233564108,7.233564108,,,,,,
33262,21.02.2017,21:00:30,21.02.2017,23:00:30,58.9834576,25.595937,99.31,39790,2017-02-21 21:00:30,2017-02-21 23:00:30,591757.4769,6539364.632,00:30:13,27.08109507,27.08109507,,,,,,
33273,21.02.2017,21:30:09,21.02.2017,23:30:09,58.9829551,25.5959194,95.63,39790,2017-02-21 21:30:09,2017-02-21 23:30:09,591757.7968,6539308.651,00:29:39,55.98211413,55.98211413,,,,,,
33279,21.02.2017,22:00:19,22.02.2017,00:00:19,58.9828796,25.5959685,97.18,39790,2017-02-21 22:00:19,2017-02-22 00:00:19,591760.8194,6539300.311,00:30:10,8.871123155,8.871123155,,,,,,
33284,21.02.2017,22:30:16,22.02.2017,00:30:16,58.9828321,25.5959227,94.53,39790,2017-02-21 22:30:16,2017-02-22 00:30:16,591758.3125,6539294.959,00:29:57,5.910157211,5.910157211,,,,,,
33297,21.02.2017,23:00:08,22.02.2017,01:00:08,58.9827969,25.5959561,102.72,39790,2017-02-21 23:00:08,2017-02-22 01:00:08,591760.3257,6539291.085,00:29:52,4.365985755,4.365985755,,,,,,
33305,21.02.2017,23:30:20,22.02.2017,01:30:20,58.9828598,25.5959378,96.18,39790,2017-02-21 23:30:20,2017-02-22 01:30:20,591759.1071,6539298.064,00:30:12,7.084944464,7.084944464,,,,,,
33311,22.02.2017,00:00:17,22.02.2017,02:00:17,58.9827533,25.5956839,95.14,39790,2017-02-22 00:00:17,2017-02-22 02:00:17,591744.7939,6539285.857,00:29:57,18.81153901,18.81153901,,,,,,
33319,22.02.2017,00:30:08,22.02.2017,02:30:08,58.9823604,25.5960143,98.12,39790,2017-02-22 00:30:08,2017-02-22 02:30:08,591764.8281,6539242.557,00:29:51,47.71050323,47.71050323,,,,,,
33332,22.02.2017,01:00:05,22.02.2017,03:00:05,58.9819651,25.596492,97.76,39790,2017-02-22 01:00:05,2017-02-22 03:00:05,591793.3368,6539199.191,00:29:57,51.89751065,51.89751065,,,,,,
33339,22.02.2017,01:30:08,22.02.2017,03:30:08,58.9819365,25.5972108,113.68,39790,2017-02-22 01:30:08,2017-02-22 03:30:08,591834.7336,6539196.99,00:30:03,41.45527749,41.45527749,,,,,,
33354,22.02.2017,02:00:12,22.02.2017,04:00:12,58.9819189,25.5972974,117.19,39790,2017-02-22 02:00:12,2017-02-22 04:00:12,591839.7586,6539195.148,00:30:04,5.351712518,5.351712518,,,,,,
33362,22.02.2017,02:30:47,22.02.2017,04:30:47,58.9819372,25.5972239,97.29,39790,2017-02-22 02:30:47,2017-02-22 04:30:47,591835.4848,6539197.086,00:30:35,4.692314964,4.692314964,,,,,,
33365,22.02.2017,03:00:16,22.02.2017,05:00:16,58.9819393,25.5972075,92.49,39790,2017-02-22 03:00:16,2017-02-22 05:00:16,591834.5365,6539197.297,00:29:29,0.9716169,0.9716169,,,,,,
33374,22.02.2017,03:30:00,22.02.2017,05:30:00,58.9819234,25.5972239,94.72,39790,2017-02-22 03:30:00,2017-02-22 05:30:00,591835.5214,6539195.549,00:29:44,2.006505023,2.006505023,,,,,,
33385,22.02.2017,04:00:08,22.02.2017,06:00:08,58.9819247,25.5972245,99.3,39790,2017-02-22 04:00:08,2017-02-22 06:00:08,591835.5524,6539195.695,00:30:08,0.148859068,0.148859068,,,,,,
33392,22.02.2017,04:30:08,22.02.2017,06:30:08,58.981926,25.5972252,103.88,39790,2017-02-22 04:30:08,2017-02-22 06:30:08,591835.5892,6539195.84,00:30:00,0.15029594,0.15029594,,,,,,
33400,22.02.2017,05:00:09,22.02.2017,07:00:09,58.9819417,25.5973637,96.99,39790,2017-02-22 05:00:09,2017-02-22 07:00:09,591843.5094,6539197.778,00:30:01,8.153826376,8.153826376,,,,,,
33415,22.02.2017,05:30:07,22.02.2017,07:30:07,58.9819129,25.5970834,89.59,39790,2017-02-22 05:30:07,2017-02-22 07:30:07,591827.4724,6539194.187,00:29:58,16.43406855,16.43406855,,,,,,
33423,22.02.2017,06:00:29,22.02.2017,08:00:29,58.9820614,25.5977698,78.47,39790,2017-02-22 06:00:29,2017-02-22 08:00:29,591866.5369,6539211.664,00:30:22,42.79556461,42.79556461,,,,,,
