id,abbr,VertexX,VertexY
25,MD,478,148
25,MD,481,148
25,MD,481,149
25,MD,482,148
25,MD,484,149
25,MD,483,150
25,MD,482,152
25,MD,482,154
25,MD,482,155
25,MD,482,157
25,MD,485,157
25,MD,488,157
25,MD,490,158
25,MD,491,158
25,MD,491,157
25,MD,490,155
25,MD,490,154
25,MD,489,153
25,MD,488,150
25,MD,488,146
25,MD,488,145
25,MD,488,145
25,MD,488,145
25,MD,488,143
25,MD,488,143
25,MD,488,143
25,MD,489,142
25,MD,489,142
25,MD,490,141
25,MD,491,140
25,MD,491,141
25,MD,491,142
25,MD,490,144
25,MD,490,145
25,MD,491,145
25,MD,491,148
25,MD,490,149
25,MD,490,151
25,MD,491,151
25,MD,491,149
25,MD,492,151
25,MD,491,151
25,MD,491,154
25,MD,493,155
25,MD,495,156
25,MD,496,155
25,MD,498,158
25,MD,499,158
25,MD,503,157
25,MD,504,154
25,MD,503,151
26,MA,513,91
26,MA,524,88
26,MA,525,88
26,MA,526,86
26,MA,529,85
26,MA,530,88
26,MA,529,91
26,MA,529,92
26,MA,530,93
26,MA,530,93
26,MA,532,93
26,MA,533,94
26,MA,535,98
26,MA,537,98
26,MA,538,98
26,MA,539,97
26,MA,539,95
26,MA,538,94
26,MA,537,94
26,MA,536,94
26,MA,536,94
26,MA,538,93
26,MA,539,94
26,MA,540,95
26,MA,541,97
26,MA,541,98
26,MA,538,99
26,MA,536,100
26,MA,534,103
26,MA,533,104
26,MA,533,103
26,MA,534,103
26,MA,535,101
26,MA,534,100
26,MA,532,101
26,MA,532,101
26,MA,532,103
26,MA,530,103
26,MA,529,101
26,MA,527,98
26,MA,526,97
26,MA,522,98
26,MA,519,99
26,MA,506,101
26,MA,506,98
26,MA,506,92
26,MA,509,92
26,MA,513,91
27,MI,418,106
27,MI,416,101
27,MI,415,95
27,MI,413,94
27,MI,412,92
27,MI,411,94
27,MI,409,94
27,MI,407,97
27,MI,406,100
27,MI,406,100
27,MI,404,100
27,MI,404,100
27,MI,403,99
27,MI,403,98
27,MI,403,98
27,MI,403,95
27,MI,403,95
